Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Day,Month,Year,Revenue Category,Spend per Item,Estimated Profit,Month Name
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36,Credit card,420.56,4.761904762,21.028,4.5,14,2,2019,High,63.084,88.31760000000001,February
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15,Credit card,88.04,4.761904762,4.402,6.6,29,1,2019,Low,23.1105,18.4884,January
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53,Credit card,648.99,4.761904762,32.4495,7.7,28,1,2019,High,75.71549999999999,136.2879,January
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37,Credit card,123.84,4.761904762,6.192,8.5,26,3,2019,Low,43.344,26.006400000000003,March
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27,Cash,649.5,4.761904762,32.475,5.2,24,3,2019,High,68.1975,136.395,March
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42,Credit card,742.2,4.761904762,37.11,4.3,1,1,2019,High,77.931,155.862,January
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43,Cash,84.48,4.761904762,4.224,7.6,24,1,2019,Low,11.088,17.7408,January
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37,Cash,250.28,4.761904762,12.514,9.5,25,2,2019,High,65.6985,52.5588,February
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34,Cash,94.8,4.761904762,4.74,4.1,9,1,2019,Low,12.4425,19.908,January
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42,Ewallet,91.3,4.761904762,4.565,9.2,14,2,2019,Low,95.865,19.173,February
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01,Ewallet,285.11,4.761904762,14.2555,5.4,12,3,2019,High,42.7665,59.8731,March
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44,Cash,52.38,4.761904762,2.619,5.8,26,3,2019,Low,54.999,10.9998,March
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34,Ewallet,192.7,4.761904762,9.635,5.6,9,1,2019,Low,40.467,40.467000000000006,January
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08,Credit card,267.78,4.761904762,13.389,5.1,2,1,2019,High,46.8615,56.2338,January
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01,Cash,558.7,4.761904762,27.935,5.8,15,1,2019,High,58.6635,117.327,January
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40,Ewallet,175.32,4.761904762,8.766,5.0,1,1,2019,Low,30.681,36.81720000000001,January
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21,Cash,155.82,4.761904762,7.791,7.9,15,2,2019,Low,54.537,32.7222,February
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38,Cash,60.3,4.761904762,3.015,6.0,28,2,2019,Low,63.315,12.663,February
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16,Credit card,78.94,4.761904762,3.947,5.0,2,3,2019,Low,41.4435,16.5774,March
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15,Credit card,29.74,4.761904762,1.487,8.9,13,2,2019,Low,15.6135,6.2454,February
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43,Cash,21.32,4.761904762,1.066,5.9,26,1,2019,Low,22.386,4.4772,January
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32,Credit card,281.34,4.761904762,14.067,5.9,30,1,2019,High,98.469,59.0814,January
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08,Ewallet,73.26,4.761904762,3.663,9.7,27,1,2019,Low,76.923,15.3846,January
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08,Credit card,22.38,4.761904762,1.119,8.6,30,1,2019,Low,23.499,4.6998,January
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38,Cash,655.92,4.761904762,32.796,4.0,8,1,2019,High,76.524,137.7432,January
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11,Cash,594.6,4.761904762,29.73,4.2,19,1,2019,High,104.055,124.86600000000001,January
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05,Cash,74.1,4.761904762,3.705,9.2,25,1,2019,Low,77.805,15.561000000000002,January
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12,Ewallet,196.96,4.761904762,9.848,9.2,19,2,2019,Low,103.404,41.3616,February
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42,Ewallet,372.33,4.761904762,18.6165,5.0,14,1,2019,High,55.8495,78.1893,January
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58,Ewallet,527.9,4.761904762,26.395,10.0,25,2,2019,High,55.4295,110.859,February
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21,Ewallet,479.75,4.761904762,23.9875,8.8,23,1,2019,High,100.7475,100.7475,January
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52,Cash,328.59,4.761904762,16.4295,4.2,16,2,2019,High,38.335499999999996,69.0039,February
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31,Cash,168.96,4.761904762,8.448,6.3,1,1,2019,Low,22.176,35.4816,January
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35,Cash,113.24,4.761904762,5.662,8.2,7,3,2019,Low,29.7255,23.7804,March
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51,Cash,345.54,4.761904762,17.277,5.1,15,2,2019,High,60.469500000000004,72.5634,February
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35,Cash,428.67,4.761904762,21.4335,5.0,23,1,2019,High,50.0115,90.0207,January
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24,Ewallet,86.27,4.761904762,4.3135,7.0,20,2,2019,Low,90.5835,18.1167,February
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06,Ewallet,25.52,4.761904762,1.276,7.8,8,1,2019,Low,13.398,5.3592,January
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55,Credit card,101.52,4.761904762,5.076,4.3,17,3,2019,Low,11.844000000000001,21.319200000000002,March
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42,Cash,357.49,4.761904762,17.8745,7.0,12,1,2019,High,53.6235,75.0729,January
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30,Cash,238.77,4.761904762,11.9385,6.6,8,1,2019,Low,83.56949999999999,50.1417,January
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11,Ewallet,101.43,4.761904762,5.0715,7.3,26,1,2019,Low,35.500499999999995,21.3003,January
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48,Credit card,724.24,4.761904762,36.212,6.5,15,3,2019,High,95.0565,152.09040000000002,March
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36,Ewallet,125.64,4.761904762,6.282,4.9,17,1,2019,Low,65.961,26.3844,January
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09,Credit card,72.93,4.761904762,3.6465,4.3,8,1,2019,Low,25.525499999999997,15.3153,January
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35,Ewallet,258.36,4.761904762,12.918,9.3,6,1,2019,High,67.8195,54.25560000000001,January
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33,Credit card,173.74,4.761904762,8.687,7.1,16,2,2019,Low,26.061,36.4854,February
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45,Ewallet,56.5,4.761904762,2.825,9.6,13,3,2019,Low,59.325,11.865000000000002,March
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51,Cash,214.3,4.761904762,10.715,6.2,28,1,2019,Low,22.5015,45.003,January
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26,Cash,534.36,4.761904762,26.718,9.9,18,1,2019,High,93.51299999999999,112.2156,January
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52,Credit card,93.16,4.761904762,4.658,5.9,19,3,2019,Low,24.4545,19.5636,March
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04,Ewallet,522.08,4.761904762,26.104,6.3,15,3,2019,High,68.523,109.6368,March
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49,Cash,52.35,4.761904762,2.6175,4.0,12,2,2019,Low,54.9675,10.993500000000001,February
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19,Cash,39.75,4.761904762,1.9875,6.1,25,2,2019,Low,41.7375,8.3475,February
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08,Credit card,720.16,4.761904762,36.008,4.5,21,3,2019,High,94.521,151.2336,March
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17,Ewallet,96.8,4.761904762,4.84,8.6,19,1,2019,Low,12.705,20.328000000000003,January
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25,Ewallet,332.1,4.761904762,16.605,6.0,8,1,2019,High,34.8705,69.741,January
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51,Credit card,81.44,4.761904762,4.072,9.5,30,3,2019,Low,10.689,17.1024,March
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18,Credit card,319.9,4.761904762,15.995,9.9,20,2,2019,High,33.5895,67.179,February
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45,Ewallet,206.52,4.761904762,10.326,7.5,30,3,2019,Low,36.141,43.369200000000006,March
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37,Cash,166.68,4.761904762,8.334,7.6,19,3,2019,Low,87.507,35.0028,March
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03,Cash,319.06,4.761904762,15.953,5.0,13,1,2019,High,47.858999999999995,67.0026,January
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42,Ewallet,87.9,4.761904762,4.395,6.7,5,2,2019,Low,92.295,18.459,February
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14,Ewallet,734.7,4.761904762,36.735,9.5,23,3,2019,High,77.14349999999999,154.287,March
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47,Ewallet,97.52,4.761904762,4.876,6.8,13,3,2019,Low,12.7995,20.479200000000002,March
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53,Ewallet,769.2,4.761904762,38.46,5.6,17,3,2019,High,80.76599999999999,161.532,March
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26,Cash,418.3,4.761904762,20.915,7.2,21,2,2019,High,87.84299999999999,87.843,February
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06,Cash,463.28,4.761904762,23.164,8.1,7,2,2019,High,60.8055,97.28880000000001,February
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35,Credit card,462.45,4.761904762,23.1225,8.6,2,3,2019,High,97.11449999999999,97.1145,March
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57,Cash,141.9,4.761904762,7.095,9.4,6,3,2019,Low,29.799,29.799000000000003,March
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16,Credit card,302.7,4.761904762,15.135,8.9,6,2,2019,High,52.9725,63.567,February
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47,Credit card,793.28,4.761904762,39.664,4.2,28,1,2019,High,104.118,166.5888,January
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23,Ewallet,425.18,4.761904762,21.259,5.0,18,1,2019,High,63.777,89.2878,January
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17,Cash,283.62,4.761904762,14.181,8.8,5,2,2019,High,49.6335,59.5602,February
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50,Cash,599.2,4.761904762,29.96,5.3,2,3,2019,High,89.88,125.832,March
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17,Ewallet,315.36,4.761904762,15.768,4.6,9,2,2019,High,36.792,66.2256,February
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00,Credit card,403.56,4.761904762,20.178,7.5,14,1,2019,High,47.082,84.7476,January
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02,Ewallet,183.88,4.761904762,9.194,5.1,9,2,2019,Low,48.2685,38.6148,February
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21,Credit card,138.65,4.761904762,6.9325,4.2,26,3,2019,Low,29.116500000000002,29.116500000000002,March
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35,Cash,80.71,4.761904762,4.0355,8.1,28,1,2019,Low,12.1065,16.9491,January
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42,Ewallet,116.64,4.761904762,5.832,6.0,14,2,2019,Low,61.236,24.4944,February
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56,Cash,313.52,4.761904762,15.676,7.9,24,3,2019,High,82.299,65.8392,March
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58,Credit card,846.1,4.761904762,42.305,8.8,9,2,2019,High,88.84049999999999,177.681,February
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08,Credit card,414.4,4.761904762,20.72,6.6,24,3,2019,High,87.024,87.024,March
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30,Ewallet,159.08,4.761904762,7.954,6.2,27,3,2019,Low,83.517,33.4068,March
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44,Credit card,490.1,4.761904762,24.505,4.2,27,1,2019,High,51.4605,102.921,January
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29,Credit card,87.45,4.761904762,4.3725,7.3,27,3,2019,Low,30.6075,18.364500000000003,March
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43,Ewallet,224.52,4.761904762,11.226,8.6,19,1,2019,Low,58.9365,47.14920000000001,January
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09,Cash,744.96,4.761904762,37.248,6.8,7,2,2019,High,97.776,156.4416,February
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00,Ewallet,410.72,4.761904762,20.536,7.6,31,1,2019,High,53.907,86.2512,January
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45,Cash,298.8,4.761904762,14.94,5.8,25,2,2019,High,104.58,62.748000000000005,February
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40,Cash,212.94,4.761904762,10.647,4.1,2,2,2019,Low,37.2645,44.7174,February
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36,Credit card,42.85,4.761904762,2.1425,9.3,14,3,2019,Low,44.9925,8.9985,March
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04,Cash,378.68,4.761904762,18.934,6.8,11,3,2019,High,99.4035,79.5228,March
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26,Ewallet,206.91,4.761904762,10.3455,8.7,22,2,2019,Low,72.41850000000001,43.451100000000004,February
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36,Ewallet,78.78,4.761904762,3.939,6.3,2,3,2019,Low,27.572999999999997,16.5438,March
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06,Credit card,322.11,4.761904762,16.1055,5.1,10,3,2019,High,37.5795,67.6431,March
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58,Cash,98.22,4.761904762,4.911,7.0,8,2,2019,Low,17.1885,20.6262,February
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10,Credit card,25.46,4.761904762,1.273,5.2,22,2,2019,Low,13.3665,5.3466000000000005,February
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31,Credit card,581.98,4.761904762,29.099,6.6,10,1,2019,High,87.297,122.2158,January
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49,Ewallet,211.32,4.761904762,10.566,6.5,14,3,2019,Low,36.981,44.3772,March
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10,Ewallet,55.12,4.761904762,2.756,9.0,10,1,2019,Low,14.469,11.5752,January
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38,Credit card,88.31,4.761904762,4.4155,5.2,15,2,2019,Low,92.7255,18.5451,February
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54,Credit card,356.58,4.761904762,17.829,6.8,13,1,2019,High,41.601,74.8818,January
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51,Credit card,794.25,4.761904762,39.7125,7.6,15,2,2019,High,92.6625,166.79250000000002,February
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26,Ewallet,50.62,4.761904762,2.531,7.2,2,3,2019,Low,26.5755,10.630200000000002,March
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33,Ewallet,599.52,4.761904762,29.976,7.1,24,3,2019,High,104.916,125.89920000000001,March
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05,Credit card,166.7,4.761904762,8.335,9.5,2,2,2019,Low,87.5175,35.007,February
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40,Ewallet,744.4,4.761904762,37.22,5.1,27,2,2019,High,78.162,156.324,February
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27,Ewallet,448.56,4.761904762,22.428,7.6,20,1,2019,High,67.284,94.19760000000001,January
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24,Ewallet,378.9,4.761904762,18.945,9.8,3,1,2019,High,66.3075,79.56900000000002,January
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59,Ewallet,257.16,4.761904762,12.858,5.1,24,1,2019,High,90.00599999999999,54.0036,January
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48,Ewallet,552.23,4.761904762,27.6115,7.5,5,1,2019,High,82.8345,115.9683,January
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18,Cash,447.4,4.761904762,22.37,7.4,30,3,2019,High,93.954,93.95400000000001,March
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27,Cash,276.27,4.761904762,13.8135,4.2,17,2,2019,High,96.6945,58.01670000000001,February
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04,Ewallet,343.74,4.761904762,17.187,5.9,21,3,2019,High,60.154500000000006,72.1854,March
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14,Ewallet,266.08,4.761904762,13.304,6.9,2,3,2019,High,69.846,55.8768,March
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43,Cash,898.38,4.761904762,44.919,6.6,27,3,2019,High,104.81099999999999,188.65980000000002,March
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30,Ewallet,456.8,4.761904762,22.84,5.7,19,1,2019,High,47.964,95.928,January
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53,Credit card,253.95,4.761904762,12.6975,5.3,19,2,2019,High,53.329499999999996,53.329499999999996,February
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14,Cash,70.56,4.761904762,3.528,4.2,28,3,2019,Low,10.584,14.817599999999999,March
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51,Credit card,657.16,4.761904762,32.858,7.3,5,1,2019,High,98.574,138.0036,January
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13,Credit card,168.5,4.761904762,8.425,5.3,26,3,2019,Low,88.4625,35.385000000000005,March
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13,Ewallet,53.78,4.761904762,2.689,4.7,3,2,2019,Low,56.469,11.293800000000001,February
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44,Ewallet,179.05,4.761904762,8.9525,7.9,6,2,2019,Low,37.6005,37.600500000000004,February
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26,Ewallet,211.44,4.761904762,10.572,8.9,24,2,2019,Low,27.7515,44.4024,February
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40,Ewallet,119.73,4.761904762,5.9865,9.3,21,2,2019,Low,41.905499999999996,25.1433,February
305-89-2768,B,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,18:43,Ewallet,65.7,4.761904762,3.285,4.7,9,1,2019,Low,22.995,13.797,January
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,13:22,Ewallet,251.4,4.761904762,12.57,8.7,25,2,2019,High,65.9925,52.79400000000001,February
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,13:58,Cash,84.16,4.761904762,4.208,7.6,13,1,2019,Low,22.092,17.6736,January
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,11:45,Cash,395.46,4.761904762,19.773,5.7,9,2,2019,High,69.2055,83.04660000000001,February
846-10-0341,A,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,11:51,Cash,297.99,4.761904762,14.8995,6.8,6,1,2019,High,44.6985,62.5779,January
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,17:16,Cash,454.41,4.761904762,22.7205,5.4,10,1,2019,High,53.0145,95.4261,January
430-02-3888,B,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,15:55,Cash,276.12,4.761904762,13.806,7.1,7,2,2019,High,48.321,57.9852,February
867-47-1948,C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07,Cash,158.0,4.761904762,7.9,7.8,9,1,2019,Low,16.59,33.18,January
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,15:07,Cash,887.94,4.761904762,44.397,8.4,19,2,2019,High,103.593,186.4674,February
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,15:29,Cash,91.98,4.761904762,4.599,9.8,18,3,2019,Low,96.579,19.3158,March
324-92-3863,A,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45,Cash,41.78,4.761904762,2.089,9.8,5,2,2019,Low,21.9345,8.7738,February
